场景号	地图号	进入脚本	传送脚本
$004C [076]	72	43B5	4286	
事件号	隐时间	方位X	方位Y	起始层	触发脚本	自动脚本	状态	触发模式	形象号	形象数	方向	当前帧数	空闲帧数	无效	总帧数	空闲计数
#05FB [1531]	0	1328	1496	6	0000	0005	1	0	617	0	0	7	0	0	0	0
#05FC [1532]	0	592	536	6	0000	0005	1	0	618	0	0	0	0	0	0	0
#05FD [1533]	0	880	680	6	0000	0005	1	0	618	0	0	0	0	0	0	0
#05FE [1534]	0	768	624	6	0000	0005	1	0	618	0	0	0	0	0	0	0
#05FF [1535]	0	1344	496	6	0000	0005	1	0	618	0	0	5	0	0	0	0
#0600 [1536]	0	1088	368	6	0000	0005	1	0	618	0	0	0	0	0	0	0
#0601 [1537]	0	1456	232	6	0000	0005	1	0	618	0	0	0	0	0	0	0
#0602 [1538]	0	1360	408	6	0000	0005	1	0	618	0	0	0	0	0	0	0
#0603 [1539]	0	1696	544	6	0000	0005	1	0	618	0	0	0	0	0	0	0
#0604 [1540]	0	1488	600	6	0000	0005	1	0	618	0	0	0	0	0	0	0
#0605 [1541]	0	1568	768	6	0000	0005	1	0	618	0	0	8	0	0	0	0
#0606 [1542]	0	1792	880	6	0000	0005	1	0	618	0	0	0	0	0	0	0
#0607 [1543]	0	1536	1072	6	0000	0005	1	0	618	0	0	0	0	0	0	0
#0608 [1544]	0	1424	1016	6	0000	0005	1	0	618	0	0	7	0	0	0	0
#0609 [1545]	0	1552	1208	6	0000	0005	1	0	618	0	0	0	0	0	0	0
#060A [1546]	0	1696	1280	6	0000	0005	1	0	618	0	0	0	0	0	0	0
#060B [1547]	0	1232	1112	6	0000	0005	1	0	618	0	0	1	0	0	0	0
#060C [1548]	0	1104	1048	6	0000	0005	1	0	618	0	0	0	0	0	0	0
#060D [1549]	0	640	1104	6	0000	0005	1	0	618	0	0	0	0	0	0	0
#060E [1550]	0	1600	1488	6	0000	0005	1	0	618	0	0	0	0	0	0	0
#060F [1551]	0	1536	1584	6	0000	0005	1	0	618	0	0	4	0	0	0	0
#0610 [1552]	0	1184	1696	6	0000	0005	1	0	618	0	0	0	0	0	0	0
#0611 [1553]	0	1584	1256	3	05EB	0000	2	2	389	0	0	0	0	0	0	0
#0612 [1554]	0	336	1128	0	0627	0000	2	1	10	0	0	0	0	0	0	0
#0613 [1555]	0	1152	960	0	072F	0000	2	1	10	0	0	0	0	0	0	0
#0614 [1556]	0	1088	1088	0	074D	0000	2	1	10	0	0	0	0	0	0	0
#0615 [1557]	0	1664	1040	0	0813	0000	2	1	10	0	0	0	0	0	0	0
#0616 [1558]	0	1696	1024	0	083D	0000	2	1	10	0	0	0	0	0	0	0
#0617 [1559]	0	1760	624	0	08DF	0000	2	1	10	0	0	0	0	0	0	0
#0618 [1560]	0	544	496	0	074D	0000	2	1	10	0	0	0	0	0	0	0
#0619 [1561]	0	1152	1104	3	0513	0000	1	3	230	0	0	0	0	0	0	0
新事件号	隐时间	方位X	方位Y	起始层	触发脚本	自动脚本	状态	触发模式	形象号	形象数	方向	当前帧数	空闲帧数	无效	总帧数	空闲计数
